sample_index,day,disintegration,max_L,t0,k0
32,86,85.7238296932917,90.636475,60.820854,0.11355899010250155
32,87,86.22552965764599,90.636475,60.820854,0.11355899010250155
32,88,86.67835961085787,90.636475,60.820854,0.11355899010250155
32,89,87.08661567675247,90.636475,60.820854,0.11355899010250155
32,90,87.45430848018339,90.636475,60.820854,0.11355899010250155
32,91,87.78516278702672,90.636475,60.820854,0.11355899010250155
32,92,88.0826222398573,90.636475,60.820854,0.11355899010250155
32,93,88.34985793591783,90.636475,60.820854,0.11355899010250155
32,94,88.58977979215605,90.636475,60.820854,0.11355899010250155
32,95,88.80504982487496,90.636475,60.820854,0.11355899010250155
32,96,88.99809663533752,90.636475,60.820854,0.11355899010250155
32,97,89.17113053608423,90.636475,60.820854,0.11355899010250155
32,98,89.32615887585143,90.636475,60.820854,0.11355899010250155
32,99,89.46500122488463,90.636475,60.820854,0.11355899010250155
32,100,89.58930416877088,90.636475,60.820854,0.11355899010250155
32,101,89.70055552959052,90.636475,60.820854,0.11355899010250155
32,102,89.80009789022806,90.636475,60.820854,0.11355899010250155
32,103,89.88914134304692,90.636475,60.820854,0.11355899010250155
32,104,89.9687754196566,90.636475,60.820854,0.11355899010250155
32,105,90.03998018584308,90.636475,60.820854,0.11355899010250155
32,106,90.10363650635506,90.636475,60.820854,0.11355899010250155
32,107,90.1605354994081,90.636475,60.820854,0.11355899010250155
32,108,90.21138721156383,90.636475,60.820854,0.11355899010250155
32,109,90.25682855097038,90.636475,60.820854,0.11355899010250155
32,110,90.29743052156442,90.636475,60.820854,0.11355899010250155
32,111,90.33370480335584,90.636475,60.820854,0.11355899010250155
32,112,90.36610972484422,90.636475,60.820854,0.11355899010250155
32,113,90.39505567335921,90.636475,60.820854,0.11355899010250155
32,114,90.42090998799748,90.636475,60.820854,0.11355899010250155
32,115,90.44400137810331,90.636475,60.820854,0.11355899010250155
32,116,90.46462390810738,90.636475,60.820854,0.11355899010250155
32,117,90.48304058715502,90.636475,60.820854,0.11355899010250155
32,118,90.4994865994379,90.636475,60.820854,0.11355899010250155
32,119,90.514172208581,90.636475,60.820854,0.11355899010250155
32,120,90.52728536689585,90.636475,60.820854,0.11355899010250155
32,121,90.53899405783697,90.636475,60.820854,0.11355899010250155
32,122,90.54944839762607,90.636475,60.820854,0.11355899010250155
32,123,90.55878251975642,90.636475,60.820854,0.11355899010250155
32,124,90.56711626397487,90.636475,60.820854,0.11355899010250155
32,125,90.5745566893628,90.636475,60.820854,0.11355899010250155
32,126,90.58119942930703,90.636475,60.820854,0.11355899010250155
32,127,90.58712990446152,90.636475,60.820854,0.11355899010250155
32,128,90.59242440824761,90.636475,60.820854,0.11355899010250155
32,129,90.59715107801979,90.636475,60.820854,0.11355899010250155
32,130,90.60137076372732,90.636475,60.820854,0.11355899010250155
32,131,90.60513780472067,90.636475,60.820854,0.11355899010250155
32,132,90.60850072428163,90.636475,60.820854,0.11355899010250155
32,133,90.61150285048303,90.636475,60.820854,0.11355899010250155
32,134,90.61418287110791,90.636475,60.820854,0.11355899010250155
32,135,90.61657532956217,90.636475,60.820854,0.11355899010250155
32,136,90.61871106800152,90.636475,60.820854,0.11355899010250155
32,137,90.62061762324788,90.636475,60.820854,0.11355899010250155
32,138,90.62231958049004,90.636475,60.820854,0.11355899010250155
32,139,90.62383888924315,90.636475,60.820854,0.11355899010250155
32,140,90.62519514557158,90.636475,60.820854,0.11355899010250155
32,141,90.62640584416057,90.636475,60.820854,0.11355899010250155
32,142,90.62748660344351,90.636475,60.820854,0.11355899010250155
32,143,90.62845136665393,90.636475,60.820854,0.11355899010250155
32,144,90.62931258136835,90.636475,60.820854,0.11355899010250155
32,145,90.63008135983367,90.636475,60.820854,0.11355899010250155
32,146,90.63076762213021,90.636475,60.820854,0.11355899010250155
32,147,90.63138022400352,90.636475,60.820854,0.11355899010250155
32,148,90.63192707100328,90.636475,60.820854,0.11355899010250155
32,149,90.63241522039274,90.636475,60.820854,0.11355899010250155
32,150,90.63285097213767,90.636475,60.820854,0.11355899010250155
32,151,90.63323995014221,90.636475,60.820854,0.11355899010250155
32,152,90.63358717477637,90.636475,60.820854,0.11355899010250155
32,153,90.63389712762725,90.636475,60.820854,0.11355899010250155
32,154,90.63417380930692,90.636475,60.820854,0.11355899010250155
32,155,90.63442079106058,90.636475,60.820854,0.11355899010250155
32,156,90.63464126083976,90.636475,60.820854,0.11355899010250155
32,157,90.63483806443313,90.636475,60.820854,0.11355899010250155
32,158,90.63501374218527,90.636475,60.820854,0.11355899010250155
32,159,90.63517056177606,90.636475,60.820854,0.11355899010250155
32,160,90.63531054748326,90.636475,60.820854,0.11355899010250155
32,161,90.63543550630529,90.636475,60.820854,0.11355899010250155
32,162,90.6355470512809,90.636475,60.820854,0.11355899010250155
32,163,90.63564662230681,90.636475,60.820854,0.11355899010250155
32,164,90.63573550472094,90.636475,60.820854,0.11355899010250155
32,165,90.63581484589183,90.636475,60.820854,0.11355899010250155
32,166,90.6358856700273,90.636475,60.820854,0.11355899010250155
32,167,90.63594889139424,90.636475,60.820854,0.11355899010250155
32,168,90.6360053261191,90.636475,60.820854,0.11355899010250155
32,169,90.63605570272239,90.636475,60.820854,0.11355899010250155
32,170,90.63610067152204,90.636475,60.820854,0.11355899010250155
32,171,90.6361408130279,90.636475,60.820854,0.11355899010250155
32,172,90.63617664543482,90.636475,60.820854,0.11355899010250155
32,173,90.63620863131189,90.636475,60.820854,0.11355899010250155
32,174,90.6362371835733,90.636475,60.820854,0.11355899010250155
32,175,90.63626267080853,90.636475,60.820854,0.11355899010250155
32,176,90.63628542204034,90.636475,60.820854,0.11355899010250155
32,177,90.63630573097205,90.636475,60.820854,0.11355899010250155
32,178,90.63632385977886,90.636475,60.820854,0.11355899010250155
32,179,90.63634004249222,90.636475,60.820854,0.11355899010250155
32,180,90.6363544880211,90.636475,60.820854,0.11355899010250155
32,181,90.63636738284853,90.636475,60.820854,0.11355899010250155
32,182,90.63637889343914,90.636475,60.820854,0.11355899010250155
32,183,90.63638916838802,90.636475,60.820854,0.11355899010250155
32,184,90.63639834033893,90.636475,60.820854,0.11355899010250155
32,185,90.63640652769655,90.636475,60.820854,0.11355899010250155
32,186,90.63641383615517,90.636475,60.820854,0.11355899010250155
32,187,90.63642036006298,90.636475,60.820854,0.11355899010250155
32,188,90.63642618364013,90.636475,60.820854,0.11355899010250155
32,189,90.63643138206585,90.636475,60.820854,0.11355899010250155
32,190,90.63643602244906,90.636475,60.820854,0.11355899010250155
32,191,90.63644016469466,90.636475,60.820854,0.11355899010250155
32,192,90.6364438622769,90.636475,60.820854,0.11355899010250155
32,193,90.63644716292961,90.636475,60.820854,0.11355899010250155
32,194,90.63645010926254,90.636475,60.820854,0.11355899010250155
32,195,90.63645273931131,90.636475,60.820854,0.11355899010250155
32,196,90.63645508702851,90.636475,60.820854,0.11355899010250155
32,197,90.636457182722,90.636475,60.820854,0.11355899010250155
32,198,90.63645905344609,90.636475,60.820854,0.11355899010250155
32,199,90.6364607233509,90.636475,60.820854,0.11355899010250155
32,200,90.63646221399404,90.636475,60.820854,0.11355899010250155
33,0,0.091458137512207,91.45814,56.193462,0.12291029039903772
33,1,0.1034057810450984,91.45814,56.193462,0.12291029039903772
33,2,0.11691220909706228,91.45814,56.193462,0.12291029039903772
33,3,0.13218023741955048,91.45814,56.193462,0.12291029039903772
33,4,0.1494389158749305,91.45814,56.193462,0.12291029039903772
33,5,0.1689468788163755,91.45814,56.193462,0.12291029039903772
33,6,0.19099611136937095,91.45814,56.193462,0.12291029039903772
33,7,0.21591617988493367,91.45814,56.193462,0.12291029039903772
33,8,0.2440789794782552,91.45814,56.193462,0.12291029039903772
33,9,0.2759040563684671,91.45814,56.193462,0.12291029039903772
33,10,0.31186456759835385,91.45814,56.193462,0.12291029039903772
33,11,0.3524939454973429,91.45814,56.193462,0.12291029039903772
33,12,0.39839333876220173,91.45814,56.193462,0.12291029039903772
33,13,0.45023990600228253,91.45814,56.193462,0.12291029039903772
33,14,0.5087960406748552,91.45814,56.193462,0.12291029039903772
33,15,0.574919608053276,91.45814,56.193462,0.12291029039903772
33,16,0.6495752746178066,91.45814,56.193462,0.12291029039903772
33,17,0.7338470072535163,91.45814,56.193462,0.12291029039903772
33,18,0.8289518128874593,91.45814,56.193462,0.12291029039903772
33,19,0.9362547774482207,91.45814,56.193462,0.12291029039903772
33,20,1.05728544473188,91.45814,56.193462,0.12291029039903772
33,21,1.1937555490027574,91.45814,56.193462,0.12291029039903772
33,22,1.3475780776362947,91.45814,56.193462,0.12291029039903772
33,23,1.5208875890717701,91.45814,56.193462,0.12291029039903772
33,24,1.7160616435610703,91.45814,56.193462,0.12291029039903772
33,25,1.9357431159859624,91.45814,56.193462,0.12291029039903772
33,26,2.182863047265424,91.45814,56.193462,0.12291029039903772
33,27,2.46066354919361,91.45814,56.193462,0.12291029039903772
33,28,2.772720102494689,91.45814,56.193462,0.12291029039903772
33,29,3.122962375350919,91.45814,56.193462,0.12291029039903772
33,30,3.5156924364952395,91.45814,56.193462,0.12291029039903772
33,31,3.9555989418127306,91.45814,56.193462,0.12291029039903772
33,32,4.44776553793766,91.45814,56.193462,0.12291029039903772
33,33,4.997671356841919,91.45814,56.193462,0.12291029039903772
33,34,5.611181084767184,91.45814,56.193462,0.12291029039903772
33,35,6.294521698907212,91.45814,56.193462,0.12291029039903772
33,36,7.054242609413154,91.45814,56.193462,0.12291029039903772
33,37,7.897155670079642,91.45814,56.193462,0.12291029039903772
33,38,8.83025139201091,91.45814,56.193462,0.12291029039903772
33,39,9.860587790800693,91.45814,56.193462,0.12291029039903772
33,40,10.995148714123388,91.45814,56.193462,0.12291029039903772
33,41,12.24066933696164,91.45814,56.193462,0.12291029039903772
33,42,13.603427877886451,91.45814,56.193462,0.12291029039903772
33,43,15.089004564489903,91.45814,56.193462,0.12291029039903772
33,44,16.70201149851709,91.45814,56.193462,0.12291029039903772
33,45,18.445800307724365,91.45814,56.193462,0.12291029039903772
33,46,20.322158183693514,91.45814,56.193462,0.12291029039903772
33,47,22.33100682291988,91.45814,56.193462,0.12291029039903772
33,48,24.47012249835804,91.45814,56.193462,0.12291029039903772
33,49,26.73489844460863,91.45814,56.193462,0.12291029039903772
33,50,29.11817231336688,91.45814,56.193462,0.12291029039903772
33,51,31.610141024069897,91.45814,56.193462,0.12291029039903772
33,52,34.19838240618521,91.45814,56.193462,0.12291029039903772
33,53,36.86799738479341,91.45814,56.193462,0.12291029039903772
33,54,39.60187827810924,91.45814,56.193462,0.12291029039903772
33,55,42.38109869892529,91.45814,56.193462,0.12291029039903772
33,56,45.18540966861802,91.45814,56.193462,0.12291029039903772
33,57,47.99381625661047,91.45814,56.193462,0.12291029039903772
33,58,50.78520081844533,91.45814,56.193462,0.12291029039903772
33,59,53.53895397984805,91.45814,56.193462,0.12291029039903772
33,60,56.23557368463542,91.45814,56.193462,0.12291029039903772
33,61,58.85719602485068,91.45814,56.193462,0.12291029039903772
33,62,61.38802865731094,91.45814,56.193462,0.12291029039903772
33,63,63.814667280046805,91.45814,56.193462,0.12291029039903772
33,64,66.1262864735221,91.45814,56.193462,0.12291029039903772
33,65,68.31470675024109,91.45814,56.193462,0.12291029039903772
33,66,70.37434867444888,91.45814,56.193462,0.12291029039903772
33,67,72.3020915865365,91.45814,56.193462,0.12291029039903772
33,68,74.09705843965722,91.45814,56.193462,0.12291029039903772
33,69,75.76034960729739,91.45814,56.193462,0.12291029039903772
33,70,77.29474765322199,91.45814,56.193462,0.12291029039903772
33,71,78.70441255753158,91.45814,56.193462,0.12291029039903772
33,72,79.9945834036236,91.45814,56.193462,0.12291029039903772
33,73,81.17129863638202,91.45814,56.193462,0.12291029039903772
33,74,82.24114317020461,91.45814,56.193462,0.12291029039903772
33,75,83.2110271818072,91.45814,56.193462,0.12291029039903772
33,76,84.0879985536651,91.45814,56.193462,0.12291029039903772
33,77,84.87908870998514,91.45814,56.193462,0.12291029039903772
33,78,85.59118999349501,91.45814,56.193462,0.12291029039903772
33,79,86.23096169902388,91.45814,56.193462,0.12291029039903772
33,80,86.80476131195694,91.45814,56.193462,0.12291029039903772
33,81,87.31859729146296,91.45814,56.193462,0.12291029039903772
33,82,87.7780997906668,91.45814,56.193462,0.12291029039903772
33,83,88.18850593244368,91.45814,56.193462,0.12291029039903772
33,84,88.5546565902464,91.45814,56.193462,0.12291029039903772
33,85,88.88100200480625,91.45814,56.193462,0.12291029039903772
33,86,89.17161396109023,91.45814,56.193462,0.12291029039903772
33,87,89.43020262953554,91.45814,56.193462,0.12291029039903772
33,88,89.66013652526699,91.45814,56.193462,0.12291029039903772
33,89,89.86446435015813,91.45814,56.193462,0.12291029039903772
33,90,90.04593775198153,91.45814,56.193462,0.12291029039903772
33,91,90.20703426284777,91.45814,56.193462,0.12291029039903772
33,92,90.3499798682373,91.45814,56.193462,0.12291029039903772
33,93,90.47677081200356,91.45814,56.193462,0.12291029039903772
33,94,90.58919436614086,91.45814,56.193462,0.12291029039903772
33,95,90.688848391311,91.45814,56.193462,0.12291029039903772
33,96,90.77715958934827,91.45814,56.193462,0.12291029039903772
33,97,90.85540040607115,91.45814,56.193462,0.12291029039903772
33,98,90.92470458512894,91.45814,56.193462,0.12291029039903772
33,99,90.98608140423507,91.45814,56.193462,0.12291029039903772
33,100,91.0404286464631,91.45814,56.193462,0.12291029039903772
33,101,91.08854437336197,91.45814,56.193462,0.12291029039903772
33,102,91.13113757516928,91.45814,56.193462,0.12291029039903772
33,103,91.16883777772512,91.45814,56.193462,0.12291029039903772
33,104,91.20220368690433,91.45814,56.193462,0.12291029039903772
33,105,91.23173095034771,91.45814,56.193462,0.12291029039903772
33,106,91.25785911365999,91.45814,56.193462,0.12291029039903772
33,107,91.28097784456632,91.45814,56.193462,0.12291029039903772
33,108,91.3014324941822,91.45814,56.193462,0.12291029039903772
33,109,91.31952905984464,91.45814,56.193462,0.12291029039903772
33,110,91.33553860910212,91.45814,56.193462,0.12291029039903772
33,111,91.34970121962002,91.45814,56.193462,0.12291029039903772
33,112,91.3622294850455,91.45814,56.193462,0.12291029039903772
33,113,91.37331163236188,91.45814,56.193462,0.12291029039903772
33,114,91.3831142920008,91.45814,56.193462,0.12291029039903772
33,115,91.39178495799642,91.45814,56.193462,0.12291029039903772
33,116,91.39945417177366,91.45814,56.193462,0.12291029039903772
33,117,91.4062374597649,91.45814,56.193462,0.12291029039903772
33,118,91.41223705193923,91.45814,56.193462,0.12291029039903772
33,119,91.41754340549619,91.45814,56.193462,0.12291029039903772
33,120,91.42223655540634,91.45814,56.193462,0.12291029039903772
33,121,91.42638731115785,91.45814,56.193462,0.12291029039903772
33,122,91.43005831697396,91.45814,56.193462,0.12291029039903772
33,123,91.4333049908824,91.45814,56.193462,0.12291029039903772
33,124,91.43617635632857,91.45814,56.193462,0.12291029039903772
33,125,91.43871577850899,91.45814,56.193462,0.12291029039903772
33,126,91.44096161624914,91.45814,56.193462,0.12291029039903772
33,127,91.4429477990396,91.45814,56.193462,0.12291029039903772
33,128,91.44470433776631,91.45814,56.193462,0.12291029039903772
33,129,91.44625777670939,91.45814,56.193462,0.12291029039903772
33,130,91.44763159352998,91.45814,56.193462,0.12291029039903772
33,131,91.44884655320269,91.45814,56.193462,0.12291029039903772
33,132,91.44992102117511,91.45814,56.193462,0.12291029039903772
33,133,91.4508712404353,91.45814,56.193462,0.12291029039903772
33,134,91.45171157663309,91.45814,56.193462,0.12291029039903772
33,135,91.45245473492913,91.45814,56.193462,0.12291029039903772
33,136,91.45311195182461,91.45814,56.193462,0.12291029039903772
33,137,91.4536931648516,91.45814,56.193462,0.12291029039903772
33,138,91.45420716267489,91.45814,56.193462,0.12291029039903772
33,139,91.45466171786235,91.45814,56.193462,0.12291029039903772
33,140,91.45506370432221,91.45814,56.193462,0.12291029039903772
33,141,91.45541920117572,91.45814,56.193462,0.12291029039903772
33,142,91.45573358462991,91.45814,56.193462,0.12291029039903772
33,143,91.45601160923567,91.45814,56.193462,0.12291029039903772
33,144,91.45625747975612,91.45814,56.193462,0.12291029039903772
33,145,91.45647491472957,91.45814,56.193462,0.12291029039903772
33,146,91.45666720268623,91.45814,56.193462,0.12291029039903772
33,147,91.45683725186707,91.45814,56.193462,0.12291029039903772
33,148,91.45698763419549,91.45814,56.193462,0.12291029039903772
33,149,91.45712062416597,91.45814,56.193462,0.12291029039903772
33,150,91.45723823323675,91.45814,56.193462,0.12291029039903772
33,151,91.45734224024648,91.45814,56.193462,0.12291029039903772
33,152,91.45743421831385,91.45814,56.193462,0.12291029039903772
33,153,91.45751555862736,91.45814,56.193462,0.12291029039903772
33,154,91.45758749148425,91.45814,56.193462,0.12291029039903772
33,155,91.45765110489647,91.45814,56.193462,0.12291029039903772
33,156,91.45770736104559,91.45814,56.193462,0.12291029039903772
33,157,91.45775711083452,91.45814,56.193462,0.12291029039903772
33,158,91.45780110675688,91.45814,56.193462,0.12291029039903772
33,159,91.45784001427779,91.45814,56.193462,0.12291029039903772
33,160,91.4578744218989,91.45814,56.193462,0.12291029039903772
33,161,91.45790485005908,91.45814,56.193462,0.12291029039903772
33,162,91.4579317590062,91.45814,56.193462,0.12291029039903772
33,163,91.45795555575825,91.45814,56.193462,0.12291029039903772
33,164,91.45797660025947,91.45814,56.193462,0.12291029039903772
33,165,91.45799521082475,91.45814,56.193462,0.12291029039903772
33,166,91.45801166895407,91.45814,56.193462,0.12291029039903772
33,167,91.45802622359034,91.45814,56.193462,0.12291029039903772
33,168,91.4580390948848,91.45814,56.193462,0.12291029039903772
33,169,91.45805047752688,91.45814,56.193462,0.12291029039903772
33,170,91.45806054368902,91.45814,56.193462,0.12291029039903772
33,171,91.45806944563081,91.45814,56.193462,0.12291029039903772
33,172,91.4580773180021,91.45814,56.193462,0.12291029039903772
33,173,91.45808427987963,91.45814,56.193462,0.12291029039903772
33,174,91.45809043656814,91.45814,56.193462,0.12291029039903772
33,175,91.45809588119313,91.45814,56.193462,0.12291029039903772
33,176,91.45810069610967,91.45814,56.193462,0.12291029039903772
33,177,91.45810495414779,91.45814,56.193462,0.12291029039903772
33,178,91.45810871971429,91.45814,56.193462,0.12291029039903772
33,179,91.45811204976688,91.45814,56.193462,0.12291029039903772
33,180,91.45811499467577,91.45814,56.193462,0.12291029039903772
33,181,91.45811759898547,91.45814,56.193462,0.12291029039903772
33,182,91.45811990208863,91.45814,56.193462,0.12291029039903772
33,183,91.45812193882188,91.45814,56.193462,0.12291029039903772
33,184,91.45812373999271,91.45814,56.193462,0.12291029039903772
33,185,91.4581253328456,91.45814,56.193462,0.12291029039903772
33,186,91.4581267414739,91.45814,56.193462,0.12291029039903772
33,187,91.45812798718454,91.45814,56.193462,0.12291029039903772
33,188,91.45812908882004,91.45814,56.193462,0.12291029039903772
33,189,91.45813006304368,91.45814,56.193462,0.12291029039903772
33,190,91.45813092459157,91.45814,56.193462,0.12291029039903772
33,191,91.4581316864954,91.45814,56.193462,0.12291029039903772
33,192,91.45813236027973,91.45814,56.193462,0.12291029039903772
33,193,91.4581329561362,91.45814,56.193462,0.12291029039903772
33,194,91.45813348307769,91.45814,56.193462,0.12291029039903772
33,195,91.4581339490747,91.45814,56.193462,0.12291029039903772
33,196,91.45813436117592,91.45814,56.193462,0.12291029039903772
33,197,91.45813472561474,91.45814,56.193462,0.12291029039903772
33,198,91.45813504790365,91.45814,56.193462,0.12291029039903772
33,199,91.4581353329176,91.45814,56.193462,0.12291029039903772
33,200,91.45813558496768,91.45814,56.193462,0.12291029039903772
34,0,0.09249343109130856,92.49343,47.47875,0.14547044778592255
34,1,0.10695963317738034,92.49343,47.47875,0.14547044778592255
34,2,0.12368535657122834,92.49343,47.47875,0.14547044778592255
34,3,0.14302250202272723,92.49343,47.47875,0.14547044778592255
34,4,0.16537743174878838,92.49343,47.47875,0.14547044778592255
34,5,0.1912192821786963,92.49343,47.47875,0.14547044778592255
34,6,0.22108950639784905,92.49343,47.47875,0.14547044778592255
34,7,0.25561281491117777,92.49343,47.47875,0.14547044778592255
34,8,0.29550970186755887,92.49343,47.47875,0.14547044778592255
34,9,0.34161076275087043,92.49343,47.47875,0.14547044778592255
34,10,0.39487302799995255,92.49343,47.47875,0.14547044778592255
34,11,0.45639855395697565,92.49343,47.47875,0.14547044778592255
34,12,0.5274555263682495,92.49343,47.47875,0.14547044778592255
34,13,0.6095021401429591,92.49343,47.47875,0.14547044778592255
34,14,0.7042135191518987,92.49343,47.47875,0.14547044778592255
34,15,0.8135119273880995,92.49343,47.47875,0.14547044778592255
34,16,0.9396004923263404,92.49343,47.47875,0.14547044778592255
34,17,1.085000605633532,92.49343,47.47875,0.14547044778592255
34,18,1.2525930762675102,92.49343,47.47875,0.14547044778592255
34,19,1.4456629747977758,92.49343,47.47875,0.14547044778592255
34,20,1.6679479110583844,92.49343,47.47875,0.14547044778592255
34,21,1.923689212582847,92.49343,47.47875,0.14547044778592255
34,22,2.2176850983050738,92.49343,47.47875,0.14547044778592255
34,23,2.5553444479161787,92.49343,47.47875,0.14547044778592255
34,24,2.942739128020106,92.49343,47.47875,0.14547044778592255
34,25,3.386652029022499,92.49343,47.47875,0.14547044778592255
34,26,3.8946169740307357,92.49343,47.47875,0.14547044778592255
34,27,4.474945477196878,92.49343,47.47875,0.14547044778592255
34,28,5.1367339692864205,92.49343,47.47875,0.14547044778592255
34,29,5.889843622167909,92.49343,47.47875,0.14547044778592255
34,30,6.744843391089887,92.49343,47.47875,0.14547044778592255
34,31,7.712905523035857,92.49343,47.47875,0.14547044778592255
34,32,8.805641808411067,92.49343,47.47875,0.14547044778592255
34,33,10.034868641344502,92.49343,47.47875,0.14547044778592255
34,34,11.412289963276075,92.49343,47.47875,0.14547044778592255
34,35,12.949089935460524,92.49343,47.47875,0.14547044778592255
34,36,14.655432272136862,92.49343,47.47875,0.14547044778592255
34,37,16.539871016680333,92.49343,47.47875,0.14547044778592255
34,38,18.60868832681353,92.49343,47.47875,0.14547044778592255
34,39,20.865188217599677,92.49343,47.47875,0.14547044778592255
34,40,23.308990128062444,92.49343,47.47875,0.14547044778592255
34,41,25.93538068061725,92.49343,47.47875,0.14547044778592255
34,42,28.7347932875248,92.49343,47.47875,0.14547044778592255
34,43,31.692489982818625,92.49343,47.47875,0.14547044778592255
34,44,34.78851480754293,92.49343,47.47875,0.14547044778592255
34,45,37.997971118129506,92.49343,47.47875,0.14547044778592255
34,46,41.29164628638252,92.49343,47.47875,0.14547044778592255
34,47,44.63696918426251,92.49343,47.47875,0.14547044778592255
34,48,47.99924417941023,92.49343,47.47875,0.14547044778592255
34,49,51.343067575572746,92.49343,47.47875,0.14547044778592255
34,50,54.63380611667895,92.49343,47.47875,0.14547044778592255
34,51,57.839007989660445,92.49343,47.47875,0.14547044778592255
34,52,60.929626743904855,92.49343,47.47875,0.14547044778592255
34,53,63.88096548416023,92.49343,47.47875,0.14547044778592255
34,54,66.67328681114239,92.49343,47.47875,0.14547044778592255
34,55,69.29207564242928,92.49343,47.47875,0.14547044778592255
34,56,71.72797982711822,92.49343,47.47875,0.14547044778592255
34,57,73.97648189670615,92.49343,47.47875,0.14547044778592255
34,58,76.0373717278214,92.49343,47.47875,0.14547044778592255
34,59,77.91409447289654,92.49343,47.47875,0.14547044778592255
34,60,79.61304304246923,92.49343,47.47875,0.14547044778592255
34,61,81.14285293496181,92.49343,47.47875,0.14547044778592255
34,62,82.51374263722498,92.49343,47.47875,0.14547044778592255
34,63,83.73692793407854,92.49343,47.47875,0.14547044778592255
34,64,84.82412517710554,92.49343,47.47875,0.14547044778592255
34,65,85.78714790144318,92.49343,47.47875,0.14547044778592255
34,66,86.63759345238529,92.49343,47.47875,0.14547044778592255
34,67,87.38661130630385,92.49343,47.47875,0.14547044778592255
34,68,88.04474208580291,92.49343,47.47875,0.14547044778592255
34,69,88.6218153221418,92.49343,47.47875,0.14547044778592255
34,70,89.12689427091898,92.49343,47.47875,0.14547044778592255
34,71,89.5682570815905,92.49343,47.47875,0.14547044778592255
34,72,89.95340500257075,92.49343,47.47875,0.14547044778592255
34,73,90.28908981823503,92.49343,47.47875,0.14547044778592255
34,74,90.58135419646726,92.49343,47.47875,0.14547044778592255
34,75,90.83557997828494,92.49343,47.47875,0.14547044778592255
34,76,91.05654061691796,92.49343,47.47875,0.14547044778592255
34,77,91.24845495826409,92.49343,47.47875,0.14547044778592255
34,78,91.41504035430233,92.49343,47.47875,0.14547044778592255
34,79,91.55956373363783,92.49343,47.47875,0.14547044778592255
34,80,91.68488974181163,92.49343,47.47875,0.14547044778592255
34,81,91.7935254323456,92.49343,47.47875,0.14547044778592255
34,82,91.88766126044688,92.49343,47.47875,0.14547044778592255
34,83,91.96920832511302,92.49343,47.47875,0.14547044778592255
34,84,92.03983193935251,92.49343,47.47875,0.14547044778592255
34,85,92.1009816966666,92.49343,47.47875,0.14547044778592255
34,86,92.1539182563802,92.49343,47.47875,0.14547044778592255
34,87,92.1997370999969,92.49343,47.47875,0.14547044778592255
34,88,92.2393895225776,92.49343,47.47875,0.14547044778592255
34,89,92.27370112263448,92.49343,47.47875,0.14547044778592255
34,90,92.30338804526669,92.49343,47.47875,0.14547044778592255
34,91,92.3290712192677,92.49343,47.47875,0.14547044778592255
34,92,92.35128881190377,92.49343,47.47875,0.14547044778592255
34,93,92.370507106569,92.49343,47.47875,0.14547044778592255
34,94,92.38712998966004,92.49343,47.47875,0.14547044778592255
34,95,92.40150721452036,92.49343,47.47875,0.14547044778592255
34,96,92.41394159265835,92.49343,47.47875,0.14547044778592255
34,97,92.42469524593314,92.49343,47.47875,0.14547044778592255
34,98,92.43399503818053,92.49343,47.47875,0.14547044778592255
34,99,92.44203729087525,92.49343,47.47875,0.14547044778592255
34,100,92.44899187489014,92.49343,47.47875,0.14547044778592255
34,101,92.45500575916998,92.49343,47.47875,0.14547044778592255
34,102,92.46020608711036,92.49343,47.47875,0.14547044778592255
34,103,92.4647028425357,92.49343,47.47875,0.14547044778592255
34,104,92.46859115930425,92.49343,47.47875,0.14547044778592255
34,105,92.47195332163999,92.49343,47.47875,0.14547044778592255
34,106,92.47486049620262,92.49343,47.47875,0.14547044778592255
34,107,92.47737423157125,92.49343,47.47875,0.14547044778592255
34,108,92.47954775614907,92.49343,47.47875,0.14547044778592255
34,109,92.48142710142012,92.49343,47.47875,0.14547044778592255
34,110,92.48305207393305,92.49343,47.47875,0.14547044778592255
34,111,92.48445709629053,92.49343,47.47875,0.14547044778592255
34,112,92.48567193472874,92.49343,47.47875,0.14547044778592255
34,113,92.4867223285275,92.49343,47.47875,0.14547044778592255
34,114,92.48763053445803,92.49343,47.47875,0.14547044778592255
34,115,92.4884157977074,92.49343,47.47875,0.14547044778592255
34,116,92.48909475918688,92.49343,47.47875,0.14547044778592255
34,117,92.4896818078015,92.49343,47.47875,0.14547044778592255
34,118,92.49018938510552,92.49343,47.47875,0.14547044778592255
34,119,92.49062824877088,92.49343,47.47875,0.14547044778592255
34,120,92.49100770042965,92.49343,47.47875,0.14547044778592255
34,121,92.49133578270268,92.49343,47.47875,0.14547044778592255
34,122,92.49161944957807,92.49343,47.47875,0.14547044778592255
34,123,92.4918647137412,92.49343,47.47875,0.14547044778592255
34,124,92.49207677397229,92.49343,47.47875,0.14547044778592255
34,125,92.49226012530636,92.49343,47.47875,0.14547044778592255
34,126,92.4924186542869,92.49343,47.47875,0.14547044778592255
34,127,92.49255572132937,92.49343,47.47875,0.14547044778592255
34,128,92.49267423193821,92.49343,47.47875,0.14547044778592255
34,129,92.49277669828533,92.49343,47.47875,0.14547044778592255
34,130,92.49286529245425,92.49343,47.47875,0.14547044778592255
34,131,92.49294189247749,92.49343,47.47875,0.14547044778592255
34,132,92.49300812214263,92.49343,47.47875,0.14547044778592255
