test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
58,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.2751943284943657, PHB, Green Planet™ PHBH, 0.22583460158591015, PHA, PHACT A1000P, 0.11555037055794545, PGA, Kuredux® PGA, 0.38342069936177875",True,14.767716003781434,,50.0
59,4,equal,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,31.317276553691755,,50.0
60,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.3603939876290254, PHB, Green Planet™ PHBH, 0.32778543955915723, PHA, PHACT A1000P, 0.1355882320964776, PGA, Polylactide, 0.17623234071533966",True,13.906426284873111,,50.0
61,4,equal,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,11.408035724582604,,50.0
62,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.16447179608998905, PHB, Green Planet™ PHBH, 0.27374794683132697, PHA, PHACT S1000P, 0.40831257168672874, PGA, Kuredux® PGA, 0.15346768539195524",True,18.7999213673176,,50.0
63,4,equal,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.25, PHB, Green Planet™ PHBH, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,11.363617859791594,,50.0
64,4,random_sample_1,"['PLA Ingeo 4043D', 'PHB Green Planet™ PHBH', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Ingeo 4043D, 0.31056653817834134, PHB, Green Planet™ PHBH, 0.021934980667262953, PHA, PHACT S1000P, 0.2981887063737929, PGA, Polylactide, 0.3693097747806028",True,14.189887608804117,,50.0
65,4,equal,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,19.967416936784506,,50.0
66,4,random_sample_1,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.22076013237094036, PHB, BIOCYCLE® 1000, 0.6284138737956898, PHA, PHACT A1000P, 0.05459569597311499, PGA, Kuredux® PGA, 0.09623029786025496",True,6.723542475867642,,50.0
67,4,equal,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT A1000P, 0.25, PGA, Polylactide, 0.25",True,19.818550320857057,,50.0
68,4,random_sample_1,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT A1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.43951831756174736, PHB, BIOCYCLE® 1000, 0.29493164932042387, PHA, PHACT A1000P, 0.20233655033539957, PGA, Polylactide, 0.06321348278242928",True,14.514155593645103,,50.0
69,4,equal,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Kuredux® PGA, 0.25",True,9.727984200336186,,50.0
70,4,random_sample_1,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Kuredux® PGA']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.22904593159702194, PHB, BIOCYCLE® 1000, 0.07399337156584017, PHA, PHACT S1000P, 0.3690906945706835, PGA, Kuredux® PGA, 0.3278700022664544",True,10.645152267678755,,50.0
71,4,equal,"['PLA Luminy® L175', 'PHB BIOCYCLE® 1000', 'PHA PHACT S1000P', 'PGA Polylactide']","['PLA', 'PHB', 'PHA', 'PGA']","PLA, Luminy® L175, 0.25, PHB, BIOCYCLE® 1000, 0.25, PHA, PHACT S1000P, 0.25, PGA, Polylactide, 0.25",True,9.690107715958725,,50.0
