test_id,n_polymers,blend_type,materials,polymer_types,blend_input,success,property_value,error,thickness
91,2,equal,"['PLA Ingeo 4043D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.5, PBAT, Ecovance rf-PBAT, 0.5",True,38.56,,100
92,2,random_sample_1,"['PLA Ingeo 4043D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.8571158488625927, PBAT, Ecovance rf-PBAT, 0.1428841511374072",True,59.79,,100
93,2,random_sample_2,"['PLA Ingeo 4043D', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.20719714322430233, PBAT, Ecovance rf-PBAT, 0.7928028567756976",True,37.15,,100
94,2,equal,"['PLA Ingeo 4043D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.5, PBAT, Tunhe TH801T, 0.5",True,37.69,,100
95,2,random_sample_1,"['PLA Ingeo 4043D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.125574906406046, PBAT, Tunhe TH801T, 0.874425093593954",True,32.75,,100
96,2,random_sample_2,"['PLA Ingeo 4043D', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Ingeo 4043D, 0.840359566372926, PBAT, Tunhe TH801T, 0.1596404336270741",True,58.85,,100
97,2,equal,"['PLA Luminy® L175', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.5, PBAT, ecoflex® F Blend C1200, 0.5",True,36.23,,100
98,2,random_sample_1,"['PLA Luminy® L175', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.2489746871396118, PBAT, ecoflex® F Blend C1200, 0.7510253128603881",True,38.32,,100
99,2,random_sample_2,"['PLA Luminy® L175', 'PBAT ecoflex® F Blend C1200']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.9551855860156329, PBAT, ecoflex® F Blend C1200, 0.04481441398436719",True,60.46,,100
100,2,equal,"['PLA Luminy® L175', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.5, PBAT, Ecoworld, 0.5",True,34.91,,100
101,2,random_sample_1,"['PLA Luminy® L175', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.42892371305037524, PBAT, Ecoworld, 0.5710762869496248",True,32.59,,100
102,2,random_sample_2,"['PLA Luminy® L175', 'PBAT Ecoworld']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.6503751004200578, PBAT, Ecoworld, 0.3496248995799421",True,44.6,,100
103,2,equal,"['PLA Luminy® L175', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.5, PBAT, Ecovance rf-PBAT, 0.5",True,36.98,,100
104,2,random_sample_1,"['PLA Luminy® L175', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.7883055366627703, PBAT, Ecovance rf-PBAT, 0.21169446333722963",True,50.63,,100
105,2,random_sample_2,"['PLA Luminy® L175', 'PBAT Ecovance rf-PBAT']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.9472026692582949, PBAT, Ecovance rf-PBAT, 0.052797330741705076",True,60.38,,100
106,2,equal,"['PLA Luminy® L175', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.5, PBAT, Tunhe TH801T, 0.5",True,36.12,,100
107,2,random_sample_1,"['PLA Luminy® L175', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.9302225251024975, PBAT, Tunhe TH801T, 0.06977747489750251",True,62.9,,100
108,2,random_sample_2,"['PLA Luminy® L175', 'PBAT Tunhe TH801T']","['PLA', 'PBAT']","PLA, Luminy® L175, 0.6285485317684966, PBAT, Tunhe TH801T, 0.3714514682315034",True,44.49,,100
109,2,equal,"['PLA Ingeo 4032D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.5, PBS, BioPBS™ FZ91, 0.5",True,44.84,,100
110,2,random_sample_1,"['PLA Ingeo 4032D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.02238405171639528, PBS, BioPBS™ FZ91, 0.9776159482836047",True,41.54,,100
111,2,random_sample_2,"['PLA Ingeo 4032D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.6606915070662925, PBS, BioPBS™ FZ91, 0.33930849293370746",True,57.75,,100
112,2,equal,"['PLA Ingeo 4032D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.5, PBS, PBS TH803S, 0.5",True,42.1,,100
113,2,random_sample_1,"['PLA Ingeo 4032D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.09512315249524778, PBS, PBS TH803S, 0.9048768475047522",True,41.65,,100
114,2,random_sample_2,"['PLA Ingeo 4032D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.45963722612486707, PBS, PBS TH803S, 0.5403627738751331",True,43.36,,100
115,2,equal,"['PLA Ingeo 4032D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.5, PBS, BioPBS™ FD92, 0.5",True,38.21,,100
116,2,random_sample_1,"['PLA Ingeo 4032D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.989515683737438, PBS, BioPBS™ FD92, 0.010484316262562047",True,58.04,,100
117,2,random_sample_2,"['PLA Ingeo 4032D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4032D, 0.8216984499762432, PBS, BioPBS™ FD92, 0.17830155002375683",True,52.93,,100
118,2,equal,"['PLA Ingeo 4043D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.5, PBS, BioPBS™ FZ91, 0.5",True,44.7,,100
119,2,random_sample_1,"['PLA Ingeo 4043D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.29058942916439234, PBS, BioPBS™ FZ91, 0.7094105708356077",True,45.83,,100
120,2,random_sample_2,"['PLA Ingeo 4043D', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.007510213087089946, PBS, BioPBS™ FZ91, 0.99248978691291",True,44.56,,100
121,2,equal,"['PLA Ingeo 4043D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.5, PBS, PBS TH803S, 0.5",True,41.79,,100
122,2,random_sample_1,"['PLA Ingeo 4043D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.9192633086375576, PBS, PBS TH803S, 0.0807366913624423",True,61.09,,100
123,2,random_sample_2,"['PLA Ingeo 4043D', 'PBS PBS TH803S']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.8211820196395869, PBS, PBS TH803S, 0.17881798036041305",True,61.15,,100
124,2,equal,"['PLA Ingeo 4043D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.5, PBS, BioPBS™ FD92, 0.5",True,38.94,,100
125,2,random_sample_1,"['PLA Ingeo 4043D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.7716248530821754, PBS, BioPBS™ FD92, 0.22837514691782454",True,55.85,,100
126,2,random_sample_2,"['PLA Ingeo 4043D', 'PBS BioPBS™ FD92']","['PLA', 'PBS']","PLA, Ingeo 4043D, 0.6755155496553343, PBS, BioPBS™ FD92, 0.3244844503446655",True,48.31,,100
127,2,equal,"['PLA Luminy® L175', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Luminy® L175, 0.5, PBS, BioPBS™ FZ91, 0.5",True,42.6,,100
128,2,random_sample_1,"['PLA Luminy® L175', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Luminy® L175, 0.5512337185014806, PBS, BioPBS™ FZ91, 0.44876628149851927",True,48.24,,100
129,2,random_sample_2,"['PLA Luminy® L175', 'PBS BioPBS™ FZ91']","['PLA', 'PBS']","PLA, Luminy® L175, 0.7254689916068973, PBS, BioPBS™ FZ91, 0.2745310083931027",True,65.49,,100
